id_reserva,id_cliente,id_hotel,inicio_estancia,final_estancia,precio_noche,fecha_reserva
0023e79c-c85b-4cec-bf45-9101b1510a1c,cliente_4196,hotel_05,2025-03-01,2025-03-02,342.07,23/02/2025
1ea1552d-1b3f-4382-a299-4c8df8de42d6,cliente_4197,hotel_12,2025-03-01,2025-03-02,455.22,23/02/2025
f70c69e9-bf36-4f50-8e5a-22c72ff7b486,cliente_4198,hotel_03,2025-03-01,2025-03-02,370.79,23/02/2025
a99ac945-753f-4e0a-86fe-5b9bcce8f96c,cliente_4199,hotel_19,2025-03-01,2025-03-02,481.82,23/02/2025
5d79bb8b-7785-4519-8dab-c9e8d03c1c0c,cliente_4200,hotel_10,2025-03-01,2025-03-02,182.93,23/02/2025
da88fb54-bfcc-4471-8e4b-29c16b116042,cliente_4201,hotel_14,2025-03-01,2025-03-02,449.16,23/02/2025
c4375c87-af0f-40b8-8e51-b270ffaee892,cliente_4202,hotel_04,2025-03-01,2025-03-02,419.48,23/02/2025
3e974304-fd60-46e9-96ee-9a8a6b9b9c55,cliente_4203,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
624b6aa9-5e06-4196-b91e-49921a5eefaa,cliente_4204,hotel_08,2025-03-01,2025-03-02,208.61,23/02/2025
ac8cf616-b2f9-4cce-b9ed-d5f1496fead9,cliente_4205,hotel_07,2025-03-01,2025-03-02,54.97,23/02/2025
d58b35ea-e151-4b53-8f01-ebbcfdb70b38,cliente_4206,hotel_15,2025-03-01,2025-03-02,171.31,23/02/2025
98d560fb-994b-411c-b395-c6a52f19d182,cliente_4207,hotel_12,2025-03-01,2025-03-02,217.06,23/02/2025
50783fec-3849-45eb-820c-13a5efec12fa,cliente_4208,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
3e83787c-afb6-4404-ae85-1d16090e3327,cliente_4209,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
f02c7605-bb0f-46f9-9bf7-6c3d0f4a5d7c,cliente_4210,hotel_20,2025-03-01,2025-03-02,72.9,23/02/2025
513c06fc-a91f-4c3c-9fcf-067c0931dc0d,cliente_4211,hotel_14,2025-03-01,2025-03-02,391.31,23/02/2025
7853ab00-f4cd-4069-9ad6-d7c77f51a89a,cliente_4212,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
9fefa39c-5bf7-4faf-ae9b-180bf1da61d9,cliente_4213,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
9cbcd151-dddf-4166-b8f2-361821e5c0a7,cliente_4214,hotel_18,2025-03-01,2025-03-02,499.38,23/02/2025
c6fe17da-9e9a-4246-b2c1-26893a4465a4,cliente_4215,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
b1e2405d-67b7-4cac-98fa-149fcb60cb69,cliente_4216,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
0919565d-3f9c-44e5-b12d-531b468189c7,cliente_4217,hotel_08,2025-03-01,2025-03-02,113.99,23/02/2025
ff15407d-f7f5-49c9-b24e-f16d3af504de,cliente_4218,hotel_10,2025-03-01,2025-03-02,227.47,23/02/2025
759b9f1d-c69e-4941-a6fe-49f1e032f2d5,cliente_4219,hotel_11,2025-03-01,2025-03-02,137.51,23/02/2025
a9f7a2ec-31e2-4a89-9aa1-9722e9e9e999,cliente_4220,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
8d9327aa-4c29-438d-b280-edc3d8afef29,cliente_4221,hotel_16,2025-03-01,2025-03-02,296.17,23/02/2025
f8a76c44-ab10-4b62-b581-fabf0a2140cb,cliente_4222,hotel_16,2025-03-01,2025-03-02,436.47,23/02/2025
ad04df6a-5f5a-4aeb-845f-24464a2c66a6,cliente_4223,hotel_09,2025-03-01,2025-03-02,260.73,23/02/2025
5106bbb4-5d1c-40ea-ae2f-fcda12779f84,cliente_4224,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
cf7eafad-0a7e-4212-b7b2-750db1a4e648,cliente_4225,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
b4930e02-71a0-4d52-8ce0-e853f5df2b8e,cliente_4226,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
2654f47a-6d4c-4e14-8f40-14c6426868f6,cliente_4227,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
42e8367f-27db-4eeb-abd2-f747febba43b,cliente_4228,hotel_04,2025-03-01,2025-03-02,309.66,23/02/2025
67b5f566-8356-4e5e-99ba-43a610e53562,cliente_4229,hotel_11,2025-03-01,2025-03-02,287.01,23/02/2025
36d5f77f-9a3e-478d-a763-bd6b08e2dd16,cliente_4230,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
227e8d26-4a3f-46b8-a18b-7025e572a615,cliente_4231,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
b85349a8-1910-46b1-ac4a-8ff13f2dad55,cliente_4232,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
15dc885f-406f-4aa5-a911-e8d1bea5eb50,cliente_4233,hotel_20,2025-03-01,2025-03-02,172.47,23/02/2025
3a516ca1-9886-4a5f-8d34-53ab004465fc,cliente_4234,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
395bbdd5-3d5a-47d3-881c-d832fc41d78d,cliente_4235,hotel_05,2025-03-01,2025-03-02,478.44,23/02/2025
5bdcfa0d-6089-4b18-9695-baa40140d7e0,cliente_4236,hotel_19,2025-03-01,2025-03-02,299.75,23/02/2025
6c11db30-3133-42bc-a259-5f2597ee3e22,cliente_4237,hotel_04,2025-03-01,2025-03-02,466.71,23/02/2025
b4cade6a-45f9-44af-9925-2776f2b69ebf,cliente_4238,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
79b89a6a-c214-49c4-b8df-78b39c2a640d,cliente_4239,hotel_06,2025-03-01,2025-03-02,199.04,23/02/2025
2a49268e-0909-4b6c-8a4a-bf9bd7550fbc,cliente_4240,hotel_06,2025-03-01,2025-03-02,476.81,23/02/2025
f9d54934-f0e9-44f9-893b-a17a14a1daf6,cliente_4241,hotel_14,2025-03-01,2025-03-02,246.02,23/02/2025
a842e41a-1b1e-4cb8-a952-766a735b2fc5,cliente_4242,hotel_03,2025-03-01,2025-03-02,200.19,23/02/2025
f41f0de4-c838-4b66-b21d-ec26c822d9b7,cliente_4243,hotel_17,2025-03-01,2025-03-02,445.59,23/02/2025
25d56c05-e56b-4ee9-bb7c-e7cf8943d4a6,cliente_4244,hotel_19,2025-03-01,2025-03-02,243.54,23/02/2025
89f1a121-601f-4e60-a6d8-9b3415e7e635,cliente_4245,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
87e1b8c8-5ddb-4236-bbb8-93c109ea5444,cliente_4246,hotel_11,2025-03-01,2025-03-02,319.08,23/02/2025
ae9a7817-2c61-4b00-af5e-039590134b3b,cliente_4247,hotel_15,2025-03-01,2025-03-02,86.93,23/02/2025
2586af44-030f-46d3-a7d6-1b9ad8832dfe,cliente_4248,hotel_18,2025-03-01,2025-03-02,453.45,23/02/2025
47ed43a9-13ff-442f-9635-c15b249e7505,cliente_4249,hotel_03,2025-03-01,2025-03-02,110.06,23/02/2025
cd9aa8e2-30fa-4fb4-af37-1ac9ec2dfaed,cliente_4250,hotel_05,2025-03-01,2025-03-02,68.18,23/02/2025
c5062fe3-bdad-4f93-967b-b8535bcb0969,cliente_4251,hotel_10,2025-03-01,2025-03-02,87.05,23/02/2025
f9c10e96-c690-412f-9dd9-a0a6a8e3ae66,cliente_4252,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
94d45f88-4196-4996-835a-bc85cdb73373,cliente_4253,hotel_17,2025-03-01,2025-03-02,420.88,23/02/2025
05b67d36-7341-4413-8461-78afaf3448f8,cliente_4254,hotel_20,2025-03-01,2025-03-02,326.94,23/02/2025
6e26a407-84cc-44c6-80f4-2a3f92065e49,cliente_4255,hotel_12,2025-03-01,2025-03-02,112.37,23/02/2025
30ba5924-08f0-42e9-ba68-70c626f85042,cliente_4256,hotel_20,2025-03-01,2025-03-02,339.55,23/02/2025
3cb096e3-8de8-4f56-a41d-11a846b8c011,cliente_4257,hotel_10,2025-03-01,2025-03-02,360.05,23/02/2025
d32256b9-2fb6-4822-ab24-51e7bcaa8f7f,cliente_4258,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
b386b73c-bf30-4644-823f-550bca19ec21,cliente_4259,hotel_03,2025-03-01,2025-03-02,414.61,23/02/2025
98e7acc9-b043-442a-b411-ff351818b80d,cliente_4260,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
6be1c239-0227-4f27-9051-3b33b8b7a886,cliente_4261,hotel_19,2025-03-01,2025-03-02,238.08,23/02/2025
de33f959-a55d-471c-9428-d5af2a409bee,cliente_4262,hotel_18,2025-03-01,2025-03-02,158.3,23/02/2025
924a6424-b404-4e0b-8131-b358c9e6b054,cliente_4263,hotel_07,2025-03-01,2025-03-02,314.45,23/02/2025
a10b2019-a2b8-4a01-9712-4a47c1a27c82,cliente_4264,hotel_06,2025-03-01,2025-03-02,106.74,23/02/2025
d318f2aa-ca07-47c2-bae4-22bd71db4ad4,cliente_4265,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
d106e5c7-6dc2-4661-b914-4ca89d64d184,cliente_4266,hotel_14,2025-03-01,2025-03-02,373.38,23/02/2025
7d71fb15-9d14-4121-ad9b-16c0a63fcea6,cliente_4267,hotel_24,2025-03-01,2025-03-02,116.0,23/02/2025
b6a59978-ae90-4a23-a3ed-cac0e0d60372,cliente_4268,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
26eff44b-607c-4783-9eb0-df3dbfbad018,cliente_4269,hotel_08,2025-03-01,2025-03-02,186.14,23/02/2025
06e08a7b-df65-4c9e-b460-c58e39708262,cliente_4270,hotel_08,2025-03-01,2025-03-02,120.43,23/02/2025
5e649ae9-c6e1-4308-9fa6-7ff766d3bca8,cliente_4271,hotel_16,2025-03-01,2025-03-02,428.49,23/02/2025
293c0974-700f-4707-885f-fa0c327ec4eb,cliente_4272,hotel_13,2025-03-01,2025-03-02,258.57,23/02/2025
fc5b0951-8a86-46cf-beaf-2ac831a75ffc,cliente_4273,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
8b2642da-27fd-4838-b19c-ed90367038eb,cliente_4274,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
0ad69a11-e93a-4139-b4cb-84254b7e0361,cliente_4275,hotel_11,2025-03-01,2025-03-02,481.12,23/02/2025
565144e8-e993-46d5-a89e-a536fbfff4df,cliente_4276,hotel_17,2025-03-01,2025-03-02,237.1,23/02/2025
be44a17a-0fae-4707-94c9-10a4d3053621,cliente_4277,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
a9133b84-9782-40f7-b9b1-b5f5b0ec3fd2,cliente_4278,hotel_16,2025-03-01,2025-03-02,321.75,23/02/2025
38a69ca9-de86-481a-87f4-ca6bbad0a263,cliente_4279,hotel_15,2025-03-01,2025-03-02,67.29,23/02/2025
d5cabec6-44c8-4dbb-a4da-fa7835f0b7b3,cliente_4280,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
1dd8789a-07b1-43a3-b8bd-66901e21b43a,cliente_4281,hotel_17,2025-03-01,2025-03-02,51.22,23/02/2025
c5138c41-3f9f-4cca-a672-c2510b4202f8,cliente_4282,hotel_20,2025-03-01,2025-03-02,199.62,23/02/2025
9f8b016e-e2b5-49e5-8328-e16dec6b98d1,cliente_4283,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
c3d2c65a-c645-4a24-9186-081f05123d68,cliente_4284,hotel_08,2025-03-01,2025-03-02,325.6,23/02/2025
6bcccbbc-fc29-4d5f-a714-b87ef08a6f2b,cliente_4285,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
454eac1d-2f43-4f22-bad0-281bf443e8f7,cliente_4286,hotel_11,2025-03-01,2025-03-02,483.85,23/02/2025
1aa3b259-76d3-4fa4-8953-be75fe181818,cliente_4287,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
957e36ee-a487-4f3f-a537-67494392937c,cliente_4288,hotel_14,2025-03-01,2025-03-02,199.66,23/02/2025
6d41e565-abc6-4d8d-9289-8385fe74a9d8,cliente_4289,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
b0d1ebbf-d29f-4c04-9c1a-f3220ebd34b9,cliente_4290,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
96cffdff-1617-4bf7-81d5-f8e24b1655e1,cliente_4291,hotel_11,2025-03-01,2025-03-02,461.34,23/02/2025
5611d9bc-4b44-4136-9727-1f5f10cd1ac6,cliente_4292,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
3a3fb1d5-dcd9-471b-b397-360bcb330541,cliente_4293,hotel_10,2025-03-01,2025-03-02,169.11,23/02/2025
6328378c-878e-40fe-b477-ee3a9921792f,cliente_4294,hotel_16,2025-03-01,2025-03-02,164.35,23/02/2025
00ce0d88-e815-4ad2-9801-33d89859dfde,cliente_4295,hotel_12,2025-03-01,2025-03-02,149.8,23/02/2025
0c881b2e-d15b-47d2-b039-e7a4e902fb96,cliente_4296,hotel_06,2025-03-01,2025-03-02,71.48,23/02/2025
fae037eb-d42e-4209-bd96-1797e40f8eaf,cliente_4297,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
e7a91d86-322d-4a3d-b008-81c8f1e9eac9,cliente_4298,hotel_05,2025-03-01,2025-03-02,57.34,23/02/2025
5dfb2496-18b8-466d-8058-3fbac9d20e51,cliente_4299,hotel_08,2025-03-01,2025-03-02,494.98,23/02/2025
5381d70b-f420-4a43-be65-156f1d000220,cliente_4300,hotel_19,2025-03-01,2025-03-02,400.84,23/02/2025
b8cb0ac8-fed4-4430-b7be-fbfb095bffd4,cliente_4301,hotel_08,2025-03-01,2025-03-02,129.75,23/02/2025
a6f4b91a-2889-4ef5-ac89-18b7a9aa0d7f,cliente_4302,hotel_19,2025-03-01,2025-03-02,197.94,23/02/2025
5bc66c5a-09f6-488f-ae5f-e8c6ceb44637,cliente_4303,hotel_16,2025-03-01,2025-03-02,468.98,23/02/2025
2e1fbfff-f995-43a2-8b67-1b3c766178e4,cliente_4304,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
741687e7-0f5b-4823-83e9-bf3e6acd0d8d,cliente_4305,hotel_08,2025-03-01,2025-03-02,457.67,23/02/2025
55140a32-66e9-4aea-ba0a-d40accba11e0,cliente_4306,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
ca81d1eb-7b4a-4ff4-ab5b-2ad11efa196d,cliente_4307,hotel_04,2025-03-01,2025-03-02,499.04,23/02/2025
3a98b4cb-7ccb-4774-9b34-18216f78254e,cliente_4308,hotel_15,2025-03-01,2025-03-02,442.94,23/02/2025
adc3f2bf-f199-4e07-838f-16a188d5f137,cliente_4309,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
f7605ef1-078a-48ba-afca-6fabee871f92,cliente_4310,hotel_07,2025-03-01,2025-03-02,484.3,23/02/2025
0b6d8fde-4fbb-4703-b65f-b7a2a523af62,cliente_4311,hotel_04,2025-03-01,2025-03-02,394.69,23/02/2025
0dbcafc2-3aff-4743-8f13-a651d5c89704,cliente_4312,hotel_16,2025-03-01,2025-03-02,350.59,23/02/2025
83c8f864-17f5-47e8-8889-cbf07acf5c96,cliente_4313,hotel_13,2025-03-01,2025-03-02,208.95,23/02/2025
7981b236-2104-488c-a729-6717a5bd3edd,cliente_4314,hotel_06,2025-03-01,2025-03-02,376.38,23/02/2025
95e625c7-356f-43eb-8a9d-d485b1a3bd85,cliente_4315,hotel_04,2025-03-01,2025-03-02,122.14,23/02/2025
720d7aef-1381-4691-aef0-f4595fbfd631,cliente_4316,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
718304a5-cae3-4820-8d0c-69f6836e14c5,cliente_4317,hotel_13,2025-03-01,2025-03-02,203.07,23/02/2025
3908f6f4-ffac-47df-ab83-a7bc49a2cec6,cliente_4318,hotel_13,2025-03-01,2025-03-02,399.13,23/02/2025
4edd7330-6d0e-4935-8b1f-cc41541fbd90,cliente_4319,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
52a24c27-f0b4-4051-99e3-ab01715d086c,cliente_4320,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
48dbda34-107f-4328-8b76-6f843afa8ecc,cliente_4321,hotel_22,2025-03-01,2025-03-02,172.0,23/02/2025
8b25cb9d-104c-4a95-b456-490f03f6a309,cliente_4322,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
34745fe5-cd07-4f25-9500-329e3a1967b0,cliente_4323,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
546f6088-0208-4f90-b491-712f07b72c11,cliente_4324,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
65b368c8-726d-49ca-bc9a-b2a82b19317e,cliente_4325,hotel_23,2025-03-01,2025-03-02,95.0,23/02/2025
9a85b631-38cf-48a3-8db9-1a0895569b1f,cliente_4326,hotel_08,2025-03-01,2025-03-02,339.13,23/02/2025
e857b399-63a7-4d80-bcfa-174350542d5a,cliente_4327,hotel_03,2025-03-01,2025-03-02,51.66,23/02/2025
2a2e58d6-377b-4f40-9a9e-6da6e10f9f5f,cliente_4328,hotel_14,2025-03-01,2025-03-02,341.91,23/02/2025
f6b83bb9-845e-4b4e-9a3d-330a260894a8,cliente_4329,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
965fdbef-3d98-4f0e-bc0d-b565f806c28d,cliente_4330,hotel_20,2025-03-01,2025-03-02,429.35,23/02/2025
5128e8bf-fe33-4f8e-b30c-954ba706214f,cliente_4331,hotel_17,2025-03-01,2025-03-02,111.09,23/02/2025
c5381e49-64f8-4367-9be4-1caf0647537a,cliente_4332,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
cddf8a80-0903-40a2-bee4-49f2dc119710,cliente_4333,hotel_10,2025-03-01,2025-03-02,331.22,23/02/2025
2df303a2-11dc-4db9-aa41-c80884870026,cliente_4334,hotel_05,2025-03-01,2025-03-02,419.96,23/02/2025
77ab2e4a-0cb8-439c-a4e3-a3b36e83d018,cliente_4335,hotel_18,2025-03-01,2025-03-02,472.56,23/02/2025
78aa72f1-a84a-4383-85a6-d3a3871bad12,cliente_4336,hotel_14,2025-03-01,2025-03-02,176.29,23/02/2025
53747804-eb27-48ae-9998-17090045d686,cliente_4337,hotel_05,2025-03-01,2025-03-02,83.79,23/02/2025
c7fdaeda-ee22-4277-9c74-6872386a29fd,cliente_4338,hotel_02,2025-03-01,2025-03-02,491.55,23/02/2025
3a4ae2ff-0278-4c3f-9130-6f80298dc66f,cliente_4339,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
e6f54d65-8741-4d9f-a941-fb6c687b7872,cliente_4340,hotel_07,2025-03-01,2025-03-02,321.3,23/02/2025
c2a01c82-1fce-4fcf-9c54-01302803c190,cliente_4341,hotel_02,2025-03-01,2025-03-02,395.59,23/02/2025
bb32efe8-3708-4303-a042-d4efd8c4b729,cliente_4342,hotel_06,2025-03-01,2025-03-02,311.99,23/02/2025
3aba2383-eb5c-4d22-ad91-b50acd6ad8ec,cliente_4343,hotel_04,2025-03-01,2025-03-02,428.65,23/02/2025
e0a4fb11-40dc-44ce-b799-82f9747e2456,cliente_4344,hotel_04,2025-03-01,2025-03-02,415.2,23/02/2025
9bb64b5b-9928-4131-9890-49a376cc2cba,cliente_4345,hotel_04,2025-03-01,2025-03-02,183.73,23/02/2025
45463a43-fdcc-4074-b1bc-8a20047c0158,cliente_4346,hotel_10,2025-03-01,2025-03-02,388.53,23/02/2025
2ee38223-f39a-4da8-823a-d3f3742c5a66,cliente_4347,hotel_02,2025-03-01,2025-03-02,91.83,23/02/2025
449c1e7f-88c4-415e-b41f-11823477ec8e,cliente_4348,hotel_11,2025-03-01,2025-03-02,80.93,23/02/2025
24c294b5-e0a8-4117-a718-e6660adc6e8d,cliente_4349,hotel_03,2025-03-01,2025-03-02,69.13,23/02/2025
d37b1aee-13c6-4fc9-ac6e-1d6ff4c3a293,cliente_4350,hotel_04,2025-03-01,2025-03-02,121.45,23/02/2025
b2d154ef-ccb9-4498-ac38-7abe5bbd9b26,cliente_4351,hotel_11,2025-03-01,2025-03-02,133.3,23/02/2025
2848f8fd-69cb-48f2-8b32-ede08b144980,cliente_4352,hotel_18,2025-03-01,2025-03-02,261.63,23/02/2025
edc89e63-c37b-4c20-b3f7-090e933fdb9f,cliente_4353,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
3ea010ec-3d51-4714-9030-4c870862e89a,cliente_4354,hotel_14,2025-03-01,2025-03-02,157.35,23/02/2025
cb038a52-e4d0-4f0e-849e-0bc3f9285c82,cliente_4355,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
e950644a-df1c-4af4-9cc1-da03db80aebd,cliente_4356,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
ed1aae6c-b09f-4beb-b6c8-6d50670c95df,cliente_4357,hotel_30,2025-03-01,2025-03-02,83.0,23/02/2025
a6229b75-6fd9-412d-af74-7e30b6bb89e1,cliente_4358,hotel_14,2025-03-01,2025-03-02,157.05,23/02/2025
56bed928-c60b-458b-8602-53b60b9eaa0b,cliente_4359,hotel_20,2025-03-01,2025-03-02,136.6,23/02/2025
729f1ad8-62c0-4c91-b13d-fac25ea06a76,cliente_4360,hotel_14,2025-03-01,2025-03-02,488.16,23/02/2025
38219fb4-649c-4c87-8f65-a69c1787719f,cliente_4361,hotel_07,2025-03-01,2025-03-02,327.36,23/02/2025
e7bc70bd-597b-4115-90f4-662f1962398b,cliente_4362,hotel_26,2025-03-01,2025-03-02,97.0,23/02/2025
71fd97b2-5fd5-4c4d-aa94-9e82b1836480,cliente_4363,hotel_08,2025-03-01,2025-03-02,232.49,23/02/2025
2b6b8133-8e1e-4938-b83d-c16db1b45ab7,cliente_4364,hotel_11,2025-03-01,2025-03-02,132.95,23/02/2025
58c40ae6-5c2f-4270-909e-b7dea1fe1700,cliente_4365,hotel_10,2025-03-01,2025-03-02,109.59,23/02/2025
0287ea4e-905a-48e8-8e19-1450c9d44290,cliente_4366,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
e514d65e-e9c3-4de1-83b2-67bb67d3ee0c,cliente_4367,hotel_18,2025-03-01,2025-03-02,357.82,23/02/2025
1302272f-354c-4f54-acc0-b1a42f9ad9be,cliente_1762,hotel_08,2025-03-01,2025-03-02,308.55,23/02/2025
adf35cd5-2b84-4c08-beb1-b6b79267bbdf,cliente_4368,hotel_02,2025-03-01,2025-03-02,236.0,23/02/2025
052f6511-bd2b-44df-8eb3-1483729affca,cliente_4369,hotel_07,2025-03-01,2025-03-02,375.93,23/02/2025
49607963-78e3-4223-a4c9-1a3fe1f5804e,cliente_4370,hotel_20,2025-03-01,2025-03-02,220.42,23/02/2025
7e5e32bf-049b-4989-8186-008abeed45fd,cliente_4371,hotel_18,2025-03-01,2025-03-02,435.98,23/02/2025
625eb3d8-9500-4285-87f7-cc4d3c5c9047,cliente_4372,hotel_19,2025-03-01,2025-03-02,441.47,23/02/2025
5aaeb49f-5185-4741-b7ba-ce40871cd76f,cliente_4373,hotel_16,2025-03-01,2025-03-02,246.84,23/02/2025
9ac943ff-4367-4ecf-9469-96f3d43eabf0,cliente_4374,hotel_10,2025-03-01,2025-03-02,77.62,23/02/2025
4064a4e0-23fb-42cc-a41d-2aa304c3424b,cliente_4375,hotel_05,2025-03-01,2025-03-02,236.02,23/02/2025
7fd02029-5d04-4b30-a35d-cbf6de10b5ff,cliente_4376,hotel_15,2025-03-01,2025-03-02,241.76,23/02/2025
ef476dd6-8df4-4597-895d-a9db81a86d46,cliente_4377,hotel_12,2025-03-01,2025-03-02,79.37,23/02/2025
9a00ae9f-e371-4cfd-955f-370091b37f25,cliente_4378,hotel_16,2025-03-01,2025-03-02,252.19,23/02/2025
db18258b-3c04-4eef-bb02-cc6e69bd9de7,cliente_4379,hotel_19,2025-03-01,2025-03-02,122.2,23/02/2025
7a85503a-7a90-4b71-95f2-02cc4f50a776,cliente_4380,hotel_17,2025-03-01,2025-03-02,401.44,23/02/2025
00cf519c-69f8-486b-aad0-1dc199c583c9,cliente_4381,hotel_18,2025-03-01,2025-03-02,279.35,23/02/2025
829e68f8-9d6b-4739-b96e-71ad6ef82261,cliente_4382,hotel_07,2025-03-01,2025-03-02,284.9,23/02/2025
14dc2f88-d84f-49b1-88c3-c2fc10773233,cliente_4383,hotel_13,2025-03-01,2025-03-02,409.75,23/02/2025
137fcdc6-c4fd-4304-9f1a-75d64ab36f58,cliente_4384,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
83b6ce73-205b-4a08-91d4-4f20b1126dc5,cliente_4385,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
36e75147-1a8d-4cd1-85b0-3ab5a2f0f51f,cliente_4386,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
1cc83a4a-fddf-48db-a7f2-e60f4100ffac,cliente_4387,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
bb813b33-6c13-4ac2-8c46-e93aa1fa1b6c,cliente_4388,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
df9774d9-5c9b-4386-bb71-68eac5c9c4e1,cliente_4389,hotel_27,2025-03-01,2025-03-02,84.0,23/02/2025
8dde620d-003f-4169-8bdd-647f90959e64,cliente_4390,hotel_20,2025-03-01,2025-03-02,332.37,23/02/2025
b6188a61-c010-4973-bfd8-dffbbc91fb35,cliente_4391,hotel_04,2025-03-01,2025-03-02,197.31,23/02/2025
82c4f90f-d16b-45e2-be49-291d5eede4e9,cliente_4392,hotel_09,2025-03-01,2025-03-02,266.45,23/02/2025
5dc01ce9-27ff-407e-b274-7713ea84699c,cliente_4393,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
b3cf8b97-202f-438d-b5d3-b01702f23f32,cliente_4394,hotel_16,2025-03-01,2025-03-02,363.2,23/02/2025
34010079-82b7-40ea-b345-037eb149bb4a,cliente_4395,hotel_11,2025-03-01,2025-03-02,351.42,23/02/2025
c4908f57-11f7-46e2-a411-5c5f4250c5c7,cliente_4396,hotel_08,2025-03-01,2025-03-02,262.32,23/02/2025
f4b501ba-96fe-45d5-8c2f-77763f7adc2b,cliente_4397,hotel_21,2025-03-01,2025-03-02,170.0,23/02/2025
6369c8ea-b440-4d41-992c-f24b31c06c68,cliente_4398,hotel_04,2025-03-01,2025-03-02,391.51,23/02/2025
735c1a57-aae7-4331-a7ec-dda50507a3f5,cliente_4399,hotel_15,2025-03-01,2025-03-02,480.87,23/02/2025
6b923a57-9713-4c9b-ab58-ab2d50382528,cliente_4400,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
5827329d-5507-46c0-9900-f80513a22fe6,cliente_4401,hotel_08,2025-03-01,2025-03-02,439.94,23/02/2025
84721d21-82e6-407c-aa59-c451de4e419c,cliente_4402,hotel_29,2025-03-01,2025-03-02,86.0,23/02/2025
5096e40a-df76-41fb-9ce5-8d44c48d1bac,cliente_4403,hotel_25,2025-03-01,2025-03-02,90.0,23/02/2025
e474d03f-7280-4dce-8dc3-e744b43b8c72,cliente_4404,hotel_18,2025-03-01,2025-03-02,248.57,23/02/2025
ec385188-6ee2-4185-8e71-07da966f4847,cliente_4405,hotel_10,2025-03-01,2025-03-02,216.88,23/02/2025
4c5aba05-dcf2-41e1-bee4-95fb9057a73d,cliente_4406,hotel_16,2025-03-01,2025-03-02,234.1,23/02/2025
a0a7f999-d733-4934-9bdb-a6c2837acc1a,cliente_4407,hotel_28,2025-03-01,2025-03-02,77.0,23/02/2025
